brand_name,avg_rating
GLOBAL DESI,4.101225865898192
SOCH,4.101225865898192
SOUNDARYA,3.333333333
FRISKERS,3.875
SASSAFRAS,3.333333333
ZALORA BASICS,4.101225865898192
SANGRIA,4.065789474
DRESSBERRY,4.101225865898192
RIGO,3.0
MITERA,4.101225865898192
H&M,4.101225865898192
WEAVERS VILLA,4.142857143
CLORA CREATION,4.101225865898192
PARAMOUNT CHIKAN,4.5
RAREISM,4.101225865898192
DISRUPT,4.101225865898192
MAFE,4.101225865898192
CHARUKRITI,4.101225865898192
ANCESTRY,4.101225865898192
BELLE FILLE,4.101225865898192
COTTINFAB,4.101225865898192
HRX BY HRITHIK ROSHAN,2.875
GLOBAL DESI,4.101225865898192
DIVASTRI,4.101225865898192
NA-KD,4.101225865898192
KASSUALLY,4.101225865898192
SOCH,4.101225865898192
KARAJ JAIPUR,4.101225865898192
DRAAX FASHIONS,4.101225865898192
SHADOW & SAINING,4.101225865898192
GRACIT,4.101225865898192
SERA,4.101225865898192
MYSHKA,3.451612903
DRESSBERRY,4.391891892
ARTEASTRI,4.101225865898192
YAADLEEN,4.101225865898192
RANGMANCH BY PANTALOONS,4.101225865898192
AHIKA,4.328358209
AJILE BY PANTALOONS,4.714285714
MARIE CLAIRE,4.444444444
ZALORA BASICS,4.101225865898192
FLAHER,4.101225865898192
AZIRA,4.101225865898192
DIVASTRI,4.101225865898192
DUPATTA BAZAAR,3.428571429
BITTERLIME,3.882352941
INDYA,3.731707317
FABALLEY,4.2
HRX BY HRITHIK ROSHAN,4.333333333
MITERA,4.101225865898192
AJILE BY PANTALOONS,4.101225865898192
JUELLE,4.101225865898192
AHALYAA,3.652173913
MANGO,4.101225865898192
ELLEVEN,4.101225865898192
POPWINGS,4.101225865898192
AMRUTAM FAB,4.101225865898192
KVSFAB,4.101225865898192
STYLESTONE,4.4
HARVARD,4.0
GET WRAPPED,4.285714286
PEOPLE,4.266666667
EVERDION,4.285714286
SOCH,4.101225865898192
MAX,4.529411765
M&H EASY,4.101225865898192
SHOWOFF,4.101225865898192
AMRUTAM FAB,4.101225865898192
TRENDYOL,4.101225865898192
KALINI,4.101225865898192
NAYO,4.101225865898192
MAST & HARBOUR,3.810344828
YUFTA,4.186046512
CLORA CREATION,4.818181818
INDDUS,4.281609195
THE DRY STATE,3.818181818
DRESSBERRY,4.292682927
GET WRAPPED,4.101225865898192
ADOBE,4.101225865898192
SHOWOFF,4.101225865898192
SHUBHVASTRA,4.101225865898192
STYLO BUG,4.101225865898192
GVS SHOPPE,4.428571429
MISS CHASE,3.666666667
W,4.147239264
INDYA,3.8
THE DRY STATE,4.428571429
ALL ABOUT YOU,4.5
GET WRAPPED,4.101225865898192
BELLE FILLE,4.101225865898192
FLAHER,4.714285714
SHUBHVASTRA,4.101225865898192
CANTABIL,4.101225865898192
ATHENA,4.101225865898192
GINGER BY LIFESTYLE,4.101225865898192
HONEY BY PANTALOONS,4.101225865898192
COTTINFAB,4.101225865898192
CLORA CREATION,4.101225865898192
ROOTED,4.101225865898192
THE DRY STATE,4.0
HRX BY HRITHIK ROSHAN,4.101225865898192
REICH COLOR,4.101225865898192
A.T.U.N.,3.964285714
SHUBHVASTRA,4.101225865898192
ELLE,4.101225865898192
VARANGA,4.101225865898192
SAADGI,4.101225865898192
ARTEASTRI,4.101225865898192
POPWINGS,4.101225865898192
RANGRITI,3.869565217
QUIERO,4.357142857
CLORA CREATION,4.045454545
GEROO JAIPUR,3.975609756
DRESSBERRY,4.101225865898192
ABOF,4.6
URBANIC,4.0
AURELIA,4.101225865898192
NEXT ONE,4.101225865898192
SHOWOFF,4.101225865898192
VAABA,4.101225865898192
POPWINGS,3.6
SOCH,4.101225865898192
BELLE FILLE,4.101225865898192
FOREVER 21,4.818181818
GLOBAL DESI,4.0
HARVARD,3.666666667
HRX BY HRITHIK ROSHAN,4.533333333
SANGAM PRINTS,4.101225865898192
SHOPGARB,4.101225865898192
I SAW IT FIRST,4.101225865898192
SANGRIA,4.101225865898192
NAYO,4.047619048
VERO MODA,4.101225865898192
SONEX GOLD,4.101225865898192
POPWINGS,4.101225865898192
TOKYO TALKIES,4.0
AMERICAN EAGLE OUTFITTERS,3.8
AYAANY,3.833333333
CHHABRA 555,4.193548387
THE DRY STATE,4.454545455
SCORPIUS,2.8
DRESSBERRY,3.857142857
SANGAM PRINTS,4.101225865898192
VERO MODA,4.454545455
BIBA,2.555555556
AMERICAN EAGLE OUTFITTERS,4.101225865898192
FASHION BASKET,4.101225865898192
POPWINGS,4.101225865898192
SERA,3.7
MANGO,4.928571429
ANOUK,3.930232558
HRX BY HRITHIK ROSHAN,3.214285714
HIGHLIGHT FASHION EXPORT,4.101225865898192
GRACIT,4.101225865898192
JUSTANNED,4.101225865898192
SAREE MALL,4.101225865898192
PANTALOONS JUNIOR,4.101225865898192
NEXT ONE,4.101225865898192
NA-KD,4.101225865898192
CHARKHEE,4.101225865898192
MIAZ LIFESTYLE,4.101225865898192
HRX BY HRITHIK ROSHAN,4.166666667
BIBA,4.101225865898192
W,3.27027027
HIGHLIGHT FASHION EXPORT,4.101225865898192
MITERA,4.101225865898192
MARKS & SPENCER,4.75
PUMA,4.101225865898192
MARIE CLAIRE,4.101225865898192
TRENDYOL,4.101225865898192
VAIRAGEE,4.101225865898192
ZHEIA,4.101225865898192
DUPATTA BAZAAR,4.101225865898192
APRAA & PARMA,4.101225865898192
AJILE BY PANTALOONS,4.101225865898192
IMARA,4.25
AYAANY,4.333333333
MITERA,4.101225865898192
BROADSTAR,4.101225865898192
SILVERTRAQ,4.101225865898192
SASSAFRAS,4.590909091
DUPATTA BAZAAR,4.101225865898192
H&M,3.363636364
TALES & STORIES,4.101225865898192
CLUB A9,4.101225865898192
FASHIONUMA,4.101225865898192
SOCH,4.101225865898192
AJILE BY PANTALOONS,4.0
ROADSTER,4.454545455
KID1,3.636363636
TAG 7,2.25
AYAANY,4.101225865898192
PANIT,4.45
20DRESSES,4.101225865898192
VERO MODA,4.101225865898192
SUTA,4.101225865898192
CHEMISTRY,4.101225865898192
SOUCHII,4.101225865898192
DEETYA ARTS,4.101225865898192
APRAA & PARMA,4.101225865898192
N-GAL,4.166666667
DRESSBERRY,4.492063492
KID1,4.101225865898192
AYAANY,4.101225865898192
SWAGG INDIA,4.101225865898192
EXTRA LOVE BY LIBAS,4.333333333
COLUMBIA,4.101225865898192
MITERA,4.5
VERO MODA,4.333333333
ABOF,4.101225865898192
TRENDYOL,4.101225865898192
STYLI,4.101225865898192
DEETYA ARTS,4.101225865898192
IRA SOLEIL,4.454545455
AJILE BY PANTALOONS,4.101225865898192
FABINDIA,4.4
TOMMY HILFIGER,4.101225865898192
DE MOZA,4.101225865898192
ROADSTER,4.101225865898192
KINDER KIDS,4.101225865898192
QOMN,4.225806452
FABALLEY CURVE,4.590909091
SKIRANS,4.101225865898192
SOUNDARYA,4.101225865898192
20DRESSES,4.101225865898192
FNOCKS,4.101225865898192
SERA,4.0
ANUBHUTEE,4.360674811
KAZO,4.0
HER BY INVICTUS,4.25
HERE&NOW,3.673469388
SWAGG INDIA,4.101225865898192
H&M,4.101225865898192
RANGMANCH BY PANTALOONS,4.101225865898192
SANGRIA,4.101225865898192
WARTHY ENT,4.101225865898192
CRIMSOUNE CLUB,4.101225865898192
NA-KD,4.101225865898192
GRACIT,4.101225865898192
CLORA CREATION,4.125
CLORA CREATION,4.055555556
INDO ERA,2.911764706
HER BY INVICTUS,4.102040816
JANASYA,4.101225865898192
AND,5.0
AJILE BY PANTALOONS,4.101225865898192
BITIYA BY BHAMA,4.101225865898192
WOMEN TOUCH,4.045454545
AAWARI,4.101225865898192
NEXT ONE,4.101225865898192
CLORA CREATION,4.101225865898192
KALINI,1.0
WISSTLER,3.770992366
RANGRITI,4.101225865898192
ROADSTER,4.388888889
STYLO BUG,4.101225865898192
STUDIO RASA,4.101225865898192
WOODLAND,4.101225865898192
BIBA,4.101225865898192
POSHAK HUB,4.101225865898192
CLORA CREATION,4.101225865898192
SUTA,4.101225865898192
NEXT ONE,4.101225865898192
THE LABEL BAR,4.101225865898192
SHADOW & SAINING,4.101225865898192
INDIBELLE,3.613636364
ALSACE LORRAINE PARIS,3.5
HERE&NOW,4.294520548
SZTORI,3.944444444
FABALLEY,4.476190476
BERRYLUSH,4.833333333
MOKSHI,4.101225865898192
MITERA,4.101225865898192
WOODS,4.101225865898192
ROADSTER,4.438596491
KALINI,4.105263158
SUPERMINIS,4.101225865898192
LOVEGEN,4.101225865898192
AKKRITI BY PANTALOONS,4.101225865898192
SHINGORA,5.0
HIGH STAR,3.68627451
CLORA CREATION,4.476190476
TOKYO TALKIES,3.763636364
SANGRIA,4.337349398
RANGMANCH BY PANTALOONS,4.6
MARKS & SPENCER,4.101225865898192
SOCH,4.101225865898192
VRSALES,4.101225865898192
TALIA,4.101225865898192
FAZZN,4.101225865898192
FABNEST CURVE,4.101225865898192
IMARA,3.166666667
MARIE CLAIRE,4.101225865898192
KASSUALLY,4.101225865898192
GRITSTONES,4.101225865898192
AURELIA,4.25
DUPATTA BAZAAR,4.266666667
ISHIN,4.038461538
RANGMANCH BY PANTALOONS,4.866666667
STREET 9,3.954545455
VRSALES,4.101225865898192
ANOUK,3.815789474
FLAHER,4.101225865898192
V-MART,4.101225865898192
GLOBAL DESI,4.101225865898192
TISSU,4.102844639
CLORA CREATION,3.9
DEEWA,3.888888889
ALSACE LORRAINE PARIS,2.0
URBANIC,4.484848485
MISSGUIDED,4.101225865898192
KALINI,4.101225865898192
INDIETOGA,4.0
POTHYS,4.101225865898192
MIZASH,4.101225865898192
VERO MODA,4.101225865898192
AMERICAN EAGLE OUTFITTERS,4.101225865898192
FUSION BEATS,4.101225865898192
SASSAFRAS,3.1
POPNETIC,4.142857143
ALSACE LORRAINE PARIS,4.0
NEUDIS,4.101225865898192
URBANIC,3.652173913
MISSGUIDED,4.428571429
NIKE,4.222222222
WISHFUL,4.101225865898192
WARTHY ENT,4.101225865898192
POONAM DESIGNER,3.714285714
ONLY,4.101225865898192
MEENA BAZAAR,4.101225865898192
ROADSTER,4.115963855
JOMPERS,3.75
ADA,4.198380567
ALSACE LORRAINE PARIS,3.2
SCORPIUS,3.78
STREET 9,4.55
PLUSS,3.583333333
POTHYS,4.101225865898192
CAMPUS SUTRA,4.101225865898192
SAREE MALL,4.142857143
INDDUS,3.636363636
BROOWL,4.101225865898192
LOOM LEGACY,4.101225865898192
RARE,4.101225865898192
PINKSKY,4.101225865898192
SCORPIUS,3.916666667
TISSU,4.323442136
HARPA,3.375
PLUSS,4.101225865898192
CLORA CREATION,4.101225865898192
SAUBHAGYA,4.101225865898192
INDYA,4.101225865898192
NA-KD,4.101225865898192
FAME FOREVER BY LIFESTYLE,4.101225865898192
MONJOLIKA FASHION,4.101225865898192
BAVARIA,4.101225865898192
OXOLLOXO,4.0
VASTRAA FUSION,3.692307692
BIBA,4.166666667
DEEBACO,2.857142857
PEOPLE,4.101225865898192
FRENCH FLEXIOUS,4.101225865898192
PRAKRTI,4.23853211
ZALORA BASICS,4.101225865898192
CLORA CREATION,4.101225865898192
QURVII,4.101225865898192
SILK LAND,4.666666667
TALIA,4.101225865898192
KID1,4.101225865898192
VISHUDH,4.188848921
FABLESTREET,4.105263158
CLORA CREATION,4.153846154
GLOBAL DESI,4.5
PANCHHI,4.2
ANOUK,4.0
STUDIO SHRINGAAR,4.8
URBANIC,4.101225865898192
PEOPLE,4.101225865898192
ADA,4.6
COTTINFAB,4.428571429
ZHEIA,4.101225865898192
ETHNOVOGUE,4.101225865898192
JOMPERS,4.101225865898192
CLORA CREATION,4.6
ADIVA,4.101225865898192
RANG GALI,4.333333333
QURVII,3.0
FOSH,4.101225865898192
SWAGG INDIA,4.395348837
ONLY,4.333333333
KALINI,2.333333333
TOKYO TALKIES,3.985915493
NOBARR,4.101225865898192
ADA,4.101225865898192
V-MART,4.101225865898192
DOLCE CRUDO,3.947368421
DARZI,4.101225865898192
ALSACE LORRAINE PARIS,4.101225865898192
AMERICAN EAGLE OUTFITTERS,4.75
SHAILY,4.666666667
FOSH,4.101225865898192
ANUBHUTEE,4.0
POTHYS,4.101225865898192
VARANGA,4.272727273
MITERA,4.101225865898192
NOH.VOH - SASSAFRAS KIDS,4.101225865898192
KENDALL & KYLIE,4.101225865898192
STYLI,4.101225865898192
HARPA,3.442857143
RANGMANCH BY PANTALOONS,4.65
ROOTED,4.101225865898192
MAYRA,3.375
FORCLAZ BY DECATHLON,4.593220339
ALL ABOUT YOU,4.386363636
ONE OF A KIND,3.708333333
OXOLLOXO,3.8
ANOUK,3.625
VASTRANAND,5.0
WOODLAND,4.101225865898192
MANY FROCKS &,4.101225865898192
URBANIC,4.101225865898192
W,3.853932584
20DRESSES,4.714285714
DESI WEAVESS,4.101225865898192
RARE,4.0
NETRAM,4.0
MAYRA,4.270588235
BRONZ,4.101225865898192
SLAZENGER,4.08045977
TAAVI,4.101225865898192
NAUTI NATI,4.101225865898192
ADIDAS ORIGINALS,4.101225865898192
TRENDYOL,4.101225865898192
KALINI,4.101225865898192
DIVENA,3.666666667
ROADSTER,4.513513514
CRIMSOUNE CLUB,5.0
KARIGARI,4.461538462
URBANIC,3.590909091
PASHMODA,4.101225865898192
FOREVER 21,4.101225865898192
MIRCHI FASHION,4.101225865898192
MANGO,4.101225865898192
YK,4.101225865898192
LEVIS,4.101225865898192
MELANGE BY LIFESTYLE,4.101225865898192
COTTINFAB,3.937853107
SASSAFRAS,4.101225865898192
ATHENA,4.101225865898192
WISSTLER,4.466666667
ANOUK,4.047619048
PASHMODA,4.101225865898192
VASTRANAND,4.5
SHOWOFF,4.101225865898192
A LITTLE FABLE,4.101225865898192
TRENDYOL,4.101225865898192
VOXATI,4.101225865898192
ONLY,4.101225865898192
SCORPIUS,3.891891892
ROADSTER FAST AND FURIOUS,4.219852656
WEAVERS VILLA,4.101225865898192
MISH,4.162790698
RIVI,4.101225865898192
RUTE,4.263157895
YASH GALLERY,4.28
MITERA,3.6
ALL ABOUT YOU,4.236842105
RAJNANDINI,4.247863248
H&M,4.101225865898192
POTHYS,4.101225865898192
TARAMA,4.101225865898192
FABALLEY,4.442028986
ROOTED,4.101225865898192
NAYO,3.939393939
SWEET DREAMS,4.101225865898192
PASHMODA,4.6
CLORA CREATION,4.101225865898192
INDDUS,3.4
POTHYS,4.101225865898192
ONLY,4.090909091
MARKS & SPENCER,4.101225865898192
RAREISM,4.101225865898192
VERO MODA,4.101225865898192
LEE MODA,4.101225865898192
DUPATTA BAZAAR,3.214285714
BHAMA COUTURE,4.277059774
U.S. POLO ASSN. WOMEN,4.101225865898192
WISSTLER,4.4375
SHAVYA,3.227272727
MITERA,4.101225865898192
HARPA,3.741935484
SANGRIA,5.0
URBANIC,3.526315789
QUIERO,2.666666667
ANUBHUTEE,4.101225865898192
TALIA,4.101225865898192
VERO MODA,4.101225865898192
COTTINFAB,3.974358974
ATHENA,4.0
MYSHKA,3.2
SANGRIA,4.111111111
ONLY,4.101225865898192
QUIERO,4.101225865898192
BIBA,3.875
PRAKRTI,3.727272727
WARTHY ENT,4.101225865898192
TALIA,4.101225865898192
VOXATI,4.101225865898192
FAME FOREVER BY LIFESTYLE,4.101225865898192
CLORA CREATION,3.652173913
GLOBUS,3.909090909
DUPATTA BAZAAR,4.25
MYSHKA,3.75
CLORA CREATION,4.117647059
CUTECUMBER,4.346153846
ANOUK,3.857142857
VISHUDH,4.44
MAX,4.295454545
PUMA,4.460431655
MONTE CARLO,4.101225865898192
TRENDYOL,4.101225865898192
STUDIO RASA,4.101225865898192
DUPATTA BAZAAR,4.666666667
ONLY,4.505050505
RIVI,4.101225865898192
FABLESTREET,4.142857143
COTTINFAB,3.787878788
KALINI,3.0
LIL DRAMA,4.101225865898192
TANKHI,4.2
SHAE BY SASSAFRAS,3.918367347
ZIGO,4.384615385
MAFE,3.565217391
URBANIC,4.101225865898192
TALIA,4.101225865898192
20DRESSES,4.101225865898192
ROADSTER,3.913043478
KALINI,4.393258427
HARPA,4.101225865898192
BENE KLEED,4.101225865898192
ETHNICITY,4.0
SHAE BY SASSAFRAS,3.84
VISHUDH,2.5
TOKYO TALKIES,3.971428571
FASHOR,4.6
ONLY,4.101225865898192
LABEL AARNA,4.101225865898192
VERO MODA,4.101225865898192
ANOUK,4.150793651
FABLESTREET,4.101225865898192
ETHNICITY,4.101225865898192
PEPE JEANS,4.101225865898192
H&M,4.615384615
LOOKNBOOK ART,4.52
FABALLEY,4.101225865898192
EXTRA LOVE BY LIBAS,4.101225865898192
HERE&NOW,3.4
TRENDYOL,4.101225865898192
URBANIC,4.101225865898192
LABEL AARNA,4.101225865898192
ROADSTER,4.289962825
HARPA,4.101225865898192
BENE KLEED,4.25
TREND ARREST,4.338888889
VASTRANAND,4.333333333
DIVENA,4.6
BERRYLUSH,4.275
MANGO,2.666666667
WARTHY ENT,4.101225865898192
VEDIC,4.101225865898192
ONLY,4.101225865898192
UNNATI SILKS,4.101225865898192
MAGRE,4.0
BIBA,3.95
HARPA,4.101225865898192
QUARANTINE,4.6
VARANGA,4.109589041
CARLTON LONDON,4.28125
MONTE CARLO,4.132075472
MANGO,4.101225865898192
GRACIT,4.101225865898192
WARTHY ENT,4.101225865898192
TRENDYOL,4.101225865898192
UNITED LIBERTY,4.101225865898192
AURELIA,4.101225865898192
AND,4.55
GLOBAL DESI,4.042553191
HARPA,4.101225865898192
SPAN,4.0
HERE&NOW,4.1
VISHUDH,2.75
AKISO,4.101225865898192
TWEEDLE,4.101225865898192
KESARYA,4.101225865898192
TRENDYOL,4.101225865898192
SOCH,4.101225865898192
AMERICAN EAGLE OUTFITTERS,4.101225865898192
CATION,4.101225865898192
TAG 7,4.101225865898192
AMYDUS,4.101225865898192
BENE KLEED,4.0625
SANGRIA,4.12987013
SAREE MALL,4.37254902
ALCIS,4.545454545
FABLESTREET,4.631578947
POTHYS,4.101225865898192
SOUNDARYA,4.101225865898192
MAGIC NEEDLES,4.101225865898192
VERO MODA,4.101225865898192
FASHOR,4.101225865898192
FABLESTREET,4.101225865898192
BESIVA,4.101225865898192
BERRYLUSH,4.01010101
SHAE BY SASSAFRAS,3.605263158
MITERA,2.333333333
U&F,4.25
H&M,4.3
SANGRIA,4.101225865898192
POTHYS,4.101225865898192
SOUNDARYA,4.101225865898192
MAGIC NEEDLES,4.101225865898192
TRENDYOL,4.101225865898192
CATION,3.77262181
W,3.428571429
BIBA,4.373239437
FABLESTREET,4.101225865898192
TOKYO TALKIES,4.328358209
CRIMSOUNE CLUB,1.0
ZIYAA,3.358974359
STALK,4.101225865898192
REEBOK CLASSIC,4.101225865898192
POTHYS,4.101225865898192
MIRCHI FASHION,4.101225865898192
TRENDYOL,4.101225865898192
AURELIA,4.101225865898192
BHAMA COUTURE,4.222222222
STREET 9,4.083333333
SWEET DREAMS,4.101225865898192
SZTORI,2.5
GRACIT,4.101225865898192
INDDUS,4.101225865898192
ANOUK,4.527777778
URBANIC,4.260869565
WOODLAND,4.101225865898192
SANGRIA,4.101225865898192
PLUSS,4.101225865898192
HIGH STAR,4.101225865898192
MAST & HARBOUR,4.403314917
THE DRY STATE,4.25974026
VAN HEUSEN WOMAN,4.101225865898192
CRIMSOUNE CLUB,4.101225865898192
YASH GALLERY,4.293103448
GLOBAL DESI,4.454545455
VRSALES,1.5
MAX,3.0
CAYMAN,4.101225865898192
SILK LAND,4.101225865898192
SAKA DESIGNS,4.101225865898192
TRENDYOL,4.101225865898192
URBANIC,4.101225865898192
BHAMA COUTURE,4.333333333
BERRYLUSH,4.0
SCORPIUS,4.101225865898192
CAYMAN,4.0
URBANIC,3.833333333
HOUSE OF PATAUDI,4.75
H&M,4.101225865898192
RAJESH SILK MILLS,4.101225865898192
SHAE BY SASSAFRAS,4.101225865898192
SASSAFRAS,4.666666667
PUMA,4.666666667
MAX,4.101225865898192
CANTABIL,4.101225865898192
BHAMA COUTURE,3.805555556
ALLEN SOLLY TRIBE,4.769230769
ALSACE LORRAINE PARIS,4.101225865898192
NEUDIS,4.101225865898192
ALL ABOUT YOU,4.2125
NEW BALANCE,4.101225865898192
INDO ERA,4.101225865898192
POSHAK HUB,4.101225865898192
RAJESH SILK MILLS,4.101225865898192
ADA,4.101225865898192
SWTANTRA,4.101225865898192
URBANIC,5.0
PARIS HAMILTON,4.101225865898192
NAYO,3.09375
W,4.384615385
ALSACE LORRAINE PARIS,4.101225865898192
DRESSBERRY,4.340425532
LIBAS,4.101225865898192
EARTHEN BY INDYA,4.101225865898192
PUMA,4.101225865898192
JINFO,4.101225865898192
RAJESH SILK MILLS,4.101225865898192
TOKYO TALKIES,4.351851852
ADA,4.101225865898192
ODE BY HOUSE OF PATAUDI,4.101225865898192
MALACHI,4.101225865898192
OXOLLOXO,4.583333333
SCORPIUS,3.80952381
ROADSTER,4.384615385
PEOPLE,4.315789474
SWATIKA,4.142857143
NETRAM,4.101225865898192
BIBA,4.101225865898192
MISS CHASE,4.0
ALAYA BY STAGE3,4.101225865898192
MAGIC NEEDLES,4.101225865898192
NA-KD,4.101225865898192
SOCH,4.101225865898192
BELLISKEY,4.101225865898192
GLOBAL DESI,4.029126214
GO COLORS,4.333333333
VASTRAA FUSION,4.101225865898192
SWATIKA,4.101225865898192
KAZO,4.333333333
URBANIC,4.101225865898192
RAJESH SILK MILLS,4.101225865898192
JINFO,4.101225865898192
TOKYO TALKIES,4.382978723
KALINI,4.101225865898192
H&M,4.101225865898192
FASHOR,4.101225865898192
SASSAFRAS,4.101225865898192
BERRYLUSH,4.294532628
DRESSBERRY,4.029411765
PINKSKY,4.101225865898192
INOCENCIA,4.101225865898192
JANASYA,4.736842105
AHALYAA,3.619469027
GRACIT,4.101225865898192
RAJESH SILK MILLS,4.101225865898192
HIGH STAR,4.272727273
PUMA,4.101225865898192
MIZASH,4.101225865898192
SHAILY,4.101225865898192
MODE BY RED TAPE,4.101225865898192
RAIN & RAINBOW,4.342105263
ENAMOR,4.465116279
FABLESTREET,4.101225865898192
SCORPIUS,2.842105263
ROADSTER,4.523809524
DUPATTA BAZAAR,4.101225865898192
PURPLE STATE,4.101225865898192
SALWAR STUDIO,4.101225865898192
ANOUK,4.48
SUTA,4.101225865898192
MIAZ LIFESTYLE,4.101225865898192
NOBARR,4.101225865898192
BELLISKEY,4.101225865898192
W,4.342857143
MITERA,4.006688963
SANGRIA,4.223529412
ROOTED,4.101225865898192
VASTRAA FUSION,4.101225865898192
SANGRIA,3.625
COTTINFAB,4.101225865898192
URBANIC,4.052631579
REDROUND,4.101225865898192
BLUE GIRAFFE,4.101225865898192
BOSTREET,4.101225865898192
FASHOR,4.101225865898192
TALES & STORIES,4.101225865898192
W,4.186440678
PASHMODA,4.101225865898192
ALSACE LORRAINE PARIS,4.333333333
RANGMANCH BY PANTALOONS,4.846153846
ATHENA,4.101225865898192
INDYA,4.391304348
TEAKWOOD LEATHERS,4.101225865898192
ISHIN,3.454545455
QUIERO,4.101225865898192
POTHYS,4.101225865898192
HRITIKA,4.0
FLEXIMAA,4.101225865898192
SF JEANS BY PANTALOONS,4.101225865898192
ROOTED,4.101225865898192
RUTE,4.101225865898192
IVES,4.0
DUPATTA BAZAAR,4.101225865898192
URBANIC,3.944444444
KALINI,3.877192982
IKI CHIC,4.101225865898192
UPTOWNIE LITE,4.101225865898192
BIBA,4.166666667
FOREVER 21,4.101225865898192
PANDADI SAREE,4.101225865898192
SOCH,4.101225865898192
AND,4.101225865898192
SCORPIUS,4.101225865898192
PURYS,4.101225865898192
HUBBERHOLME,4.5625
ALSACE LORRAINE PARIS,4.101225865898192
BEVERLY HILLS POLO CLUB,4.101225865898192
PURVAJA,4.101225865898192
CLORA CREATION,4.101225865898192
KAZO,4.101225865898192
MITERA,3.857142857
LIBAS,3.857142857
JINFO,4.101225865898192
ADA,4.101225865898192
URBANIC,4.101225865898192
NAYO,4.142857143
MISS CHASE,4.430769231
LUCERO,4.101225865898192
ISHIN,4.101225865898192
BOWNBEE,4.101225865898192
HIGH STAR,4.101225865898192
V&M,4.333333333
MIAZ LIFESTYLE,4.101225865898192
INDETHNIC,4.101225865898192
FASHOR,3.833333333
XPOSE,4.101225865898192
MISH,4.101225865898192
MONTE CARLO,4.101225865898192
SOUNDARYA,4.101225865898192
HIGH STAR,4.298611111
VERO MODA,3.842105263
ANAYNA,4.344827586
BOWNBEE,4.101225865898192
ROADSTER,3.849275362
DIWAAH,4.101225865898192
RAIN & RAINBOW,4.526315789
SOCH,4.101225865898192
TANEIRA,4.101225865898192
URBANIC,4.101225865898192
MONTE CARLO,4.101225865898192
AURELIA,4.101225865898192
HIGH STAR,4.386363636
VISHUDH,4.244120032
MAGNETIC DESIGNS,4.166666667
RUTE,4.0
CLORA CREATION,2.666666667
DODO & MOA,4.101225865898192
FABALLEY,3.25
SUGATHARI,4.272727273
CHKOKKO,4.0
BOWNBEE,4.101225865898192
JUNIPER,5.0
CLORA CREATION,4.101225865898192
MONTE CARLO,4.101225865898192
MODE BY RED TAPE,4.0
FABNEST,3.6
TOKYO TALKIES,4.450980392
RUTE,4.714285714
REVOLUTION,4.0
ANOUK,4.181818182
FABINDIA,4.375
KINDER KIDS,4.101225865898192
GRACIT,4.101225865898192
HERE&NOW,4.101225865898192
CLORA CREATION,4.101225865898192
TOMMY HILFIGER,4.101225865898192
FRISKERS,4.101225865898192
STYLESTONE,4.101225865898192
FOREVER 21,4.142857143
PEOPLE,4.714285714
RUTE,4.2
SHAE BY SASSAFRAS,4.4375
LABEL RITU KUMAR,4.101225865898192
MITERA,4.101225865898192
URBANIC,4.101225865898192
GRACIT,4.101225865898192
CLORA CREATION,4.101225865898192
CHARUKRITI,4.101225865898192
BOSTREET,4.101225865898192
FASHOR,4.101225865898192
SCORPIUS,3.75
VERO MODA,4.375
ALSACE LORRAINE PARIS,4.101225865898192
FABRIKO,4.101225865898192
HERE&NOW,4.508474576
MITERA,3.363636364
FABALLEY,4.303030303
VISHUDH,4.20979021
PRAKRTI,4.101225865898192
JINFO,4.101225865898192
CLORA CREATION,4.101225865898192
FAME FOREVER BY LIFESTYLE,4.101225865898192
BITIYA BY BHAMA,4.101225865898192
MISS CHASE,4.875
SASSAFRAS,4.2
GLOBAL DESI,3.615384615
REVOLUTION,3.844155844
CLORA CREATION,4.0
FABRIKO,4.101225865898192
MAST & HARBOUR,4.538461538
KOOK N KEECH DISNEY,4.315789474
MOKSHI,4.5
HOUSE OF PATAUDI,4.5
GRANCY,3.777777778
TAG 7,4.101225865898192
BITIYA BY BHAMA,4.101225865898192
SOUNDARYA,4.307692308
KAZO,4.101225865898192
LIBAS,3.928571429
MISS CHASE,4.101225865898192
ANAYNA,4.278846154
THE DRY STATE,4.101225865898192
OXOLLOXO,3.666666667
PURVAJA,3.2
HER BY INVICTUS,4.479166667
ELLEVEN,4.101225865898192
NYNSH- PLUSS KIDS,4.101225865898192
MONTE CARLO,4.101225865898192
STREET 9,4.101225865898192
MISS CHASE,4.101225865898192
SATRANI,3.5
RUTE,4.101225865898192
RIVI,4.101225865898192
SAREE MALL,4.05
MAST & HARBOUR,4.240740741
ANCESTRY,4.101225865898192
ELLEVEN,4.101225865898192
URBANIC,4.833333333
DRESSBERRY,4.6
ANOUK,4.409090909
LEVIS,4.101225865898192
NAYO,4.221374046
ALSACE LORRAINE PARIS,4.101225865898192
DRESSBERRY,4.568627451
JUNIPER,3.916666667
SOCH,4.0
MADAME,4.6
URBANIC,4.101225865898192
GINGER BY LIFESTYLE,4.101225865898192
DESI WEAVESS,4.101225865898192
AARIKA,4.101225865898192
QURVII,3.2
FASHOR,4.101225865898192
DODO & MOA,3.0
MITERA,3.857142857
PLUSS,4.25
VERO MODA,4.055555556
ALSACE LORRAINE PARIS,4.101225865898192
